1010			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	2   2	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	6   6	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	0   0	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	2   2	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	6   6	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	0   0	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	2   2	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	6   6	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1010			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0                                                                                
# BLOOD DIRECTIONAL                                                                                                                                                                                     
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	7   7	0.0		1.2		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	0   0	0.0		1.1		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	4   4	0.0		1.0		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	6   6	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	2   2	0.0		1.2		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	8   8	0.0		1.2		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	2   2	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	6   6	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	0   0	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	2   2	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	6   6	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	0   0	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	2   2	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015 			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	6   6	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1015			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
                                                                                                                                                                                                        
# BLOOD MIST                                                                                                                                                                                            
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	7   7	0.0		1.2		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	0   0	0.0		1.1		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	4   4	0.0		1.0		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	6   6	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	2   2	0.0		1.2		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	8   8	0.0		1.2		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	0   0	0.0		1.2		900.0   0.05	0.97 	1		0.0  	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	2   2	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	6   6	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n		fxdecal_splatter_mist2_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	0   0	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	2   2	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	6   6	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist3			fxdecal_splatter_mist3_n		fxdecal_splatter_mist3_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	0   0	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	1   1	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	2   2	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	3   3	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	4   4	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	5   5	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	6   6	0.0		1.0		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	7   7	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
1017			fxdecal_splatter_mist4			fxdecal_splatter_mist4_n		fxdecal_splatter_mist4_s	3   3	8   8	0.0		1.2		900.0   0.05	0.97 	1		0.0 	0.0	    	0.0	    	0	    	0			1			0		0
                                                                                                                                                                                                        
# MUD SPLATTERS                                                                                                                                                                                         
1020			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n			fxdecal_splatter_mist2_s		3   3	4   4	0.0		1.0		450.0	0.1		0.99	0		0.0		0.0	    	0.0	    	0	    	1			1			1		0
                                                                                                                                                                                                        
# PAINT SPLATTERS                                                                                                                                                                                       
1030			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n			fxdecal_splatter_mist2_s		3   3	4   4	0.0		1.0		510.0	0.2		0.99	0		0.0		0.0	    	0.0	    	0	    	1			1			1		0
                                                                                                                                                                                                        
# WATER SPLATTERS                                                                                                                                                                                       
1040			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n			fxdecal_splatter_mist2_s		3   3	4   4	0.0		1.0		510.0  980.00	1.3 	0		0.0  	0.0	    	0.0	    	0	    	1			1			1		0
                                                                                                                                                                                                        
# WATER HYDRANT DECALS                                                                                                                                                                                  
1050			fxdecal_splatter_mist2			fxdecal_splatter_mist2_n			fxdecal_splatter_mist2_s		3   3	4   4	0.0		1.0		510.0  980.00	1.3 	0		0.0  	0.0	    	0.0	    	0	    	1			1			1		0
                                                                                                                                                                                                        
########################                                                                                                                                                                                
# SCRIPTED SPLATTERS                                                                                                                                                                                    
##################################################################################################################################################################################################################################################################
# ID			DIFFUSE MAP						NORMAL MAP						SPECULAR MAP				TEXTURE INFO			SIZE	<-------SPECULAR------>   PARALLAX   	EMISSIVE    TEX_WRAP    USE_ANISO   WASHABLE		UNDERWATER		ROTATE   #
#																											ROW	COL	IDA	IDB	TIME	MULT	FALLOFF	INTNSTY	FRESNEL	STEEP	SCALE	VALUE	    LENGTH	    						CREATE		FADE	CAMERA   #
##################################################################################################################################################################################################################################################################
                                                                                                                                                                                                        
# BLOOD SPLATTERS                                                                                                                                                                                       
1110			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	6   6	0.0		1.3		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	1			1			1		0
1110			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	7   7	0.0		1.3		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	1			1			1		0
1110			fxdecal_splatter_mist			fxdecal_splatter_mist_n			fxdecal_splatter_mist_s		3   3	8   8	0.0		1.3		810.0	0.05	0.97	1		0.0		0.0	    	0.0	    	0	    	1			1			1		0
                                                                                                                                                                                                        
                                                                                                                                                                                                        
                                                                                                                                                                                                        
########################                                                                                                                                                                                
# HUMAN FOOTPRINTS - THESE DECALS ARE REFERENCED BY THE VFXPEDINFO.META                                                                                                                                 
##################################################################################################################################################################################################################################################################
# ID			DIFFUSE MAP						NORMAL MAP						SPECULAR MAP				TEXTURE INFO			SIZE	<-------SPECULAR------>   PARALLAX   	EMISSIVE    TEX_WRAP    USE_ANISO   WASHABLE		UNDERWATER		ROTATE   #
#																											ROW	COL	IDA	IDB	TIME	MULT	FALLOFF	INTNSTY	FRESNEL	STEEP	SCALE	VALUE	    LENGTH	    						CREATE		FADE	CAMERA   #
##################################################################################################################################################################################################################################################################
                                                                                                                                                                                                        
                                                                                                                                                                                                        
##### HUMAN #####                                                                                                                                                                                       
                                                                                                                                                                                                        
                                                                                                                                                                                                        
### SHOE ###                                                                                                                                                                                            
                                                                                                                                                                                                        
# GRASS FOOTPRINTS                                                                                                                                                                                      
2005			fxdecal_footprints				fxdecal_footprints_n			-							2   8	6   6	0.0		1.0		510.0	0.1		0.98	1		0.04	0.0	    	0.0	    	0	    	0			1			1		0
                                                                                                                                                                                                        
# MUD FOOTPRINTS                                                                                                                                                                                        
2010			fxdecal_footprints				fxdecal_footprints_n			-							2   8	10  10	0.0		1.35 	510.0	0.1		0.98	1		0.0325	0.0	    	0.0	    	0	    	0			1			1		0
                                                                                                                                                                                                        
# SAND FOOTPRINTS                                                                                                                                                                                       
